Date,Region,Day-Confirmed,Day-Deaths,Day-Recovered
2020-05-30,Кировская область,78,2.0,60.0
2020-05-30,Республика Крым,8,0.0,12.0
2020-05-30,Приморский край,50,1.0,102.0
2020-05-30,Самарская область,42,0.0,56.0
2020-05-30,Алтайский край,71,0.0,35.0
2020-05-30,Омская область,50,0.0,27.0
2020-05-30,Волгоградская область,154,0.0,69.0
2020-05-30,Ульяновская область,98,0.0,66.0
2020-05-30,Саратовская область,96,0.0,85.0
2020-05-30,Иркутская область,162,0.0,15.0
2020-05-30,Забайкальский край,33,1.0,43.0
2020-05-30,Республика Бурятия,27,0.0,43.0
2020-05-30,Мурманская область,45,0.0,148.0
2020-05-30,Республика Коми,31,0.0,18.0
2020-05-30,Пермский край,70,0.0,38.0
2020-05-30,Хабаровский край,59,0.0,33.0
2020-05-30,Ростовская область,152,2.0,82.0
2020-05-30,Воронежская область,89,0.0,71.0
2020-05-30,Красноярский край,136,4.0,23.0
2020-05-30,Архангельская область,158,0.0,44.0
2020-05-30,Республика Карелия,25,0.0,9.0
2020-05-30,Свердловская область,261,1.0,145.0
2020-05-30,Нижегородская область,289,4.0,171.0
2020-05-30,Московская область,735,24.0,387.0
2020-05-30,Санкт-Петербург,365,13.0,260.0
2020-05-30,Москва,2367,78.0,3599.0
2020-05-31,Ненецкий АО,1,0.0,0.0
2020-05-31,Чукотский АО,2,0.0,1.0
2020-05-31,Еврейская АО,10,0.0,0.0
2020-05-31,Магаданская область,5,0.0,3.0
2020-05-31,Республика Марий Эл,41,0.0,12.0
2020-05-31,Севастополь,0,0.0,2.0
2020-05-31,Камчатский край,44,0.0,2.0
2020-05-31,Республика Северная Осетия,50,0.0,34.0
2020-05-31,Республика Татарстан,52,0.0,31.0
2020-05-31,Чеченская Республика,18,0.0,3.0
2020-05-31,Республика Калмыкия,35,1.0,7.0
2020-05-31,Республика Ингушетия,39,0.0,2.0
2020-05-31,Республика Адыгея,41,0.0,17.0
2020-05-31,Карачаево-Черкесская Республика,62,0.0,4.0
2020-05-31,Республика Мордовия,35,0.0,22.0
2020-05-31,Кабардино-Балкарская Республика,77,1.0,89.0
2020-05-31,Курганская область,13,0.0,10.0
2020-05-31,Республика Дагестан,125,9.0,5.0
2020-05-31,Республика Тыва,58,0.0,0.0
2020-05-31,Чувашская Республика,87,0.0,30.0
2020-05-31,Рязанская область,76,0.0,11.0
2020-05-31,Липецкая область,75,1.0,3.0
2020-05-31,Тамбовская область,67,0.0,45.0
2020-05-31,Республика Алтай,6,0.0,0.0
2020-05-31,Сахалинская область,14,0.0,0.0
2020-05-31,Республика Башкортостан,75,0.0,88.0
2020-05-31,Владимирская область,59,0.0,47.0
2020-05-31,Смоленская область,88,2.0,39.0
2020-05-31,Костромская область,39,0.0,7.0
2020-05-31,Брянская область,107,0.0,108.0
2020-05-31,Орловская область,75,1.0,15.0
2020-05-31,Калужская область,89,0.0,25.0
2020-05-31,Астраханская область,59,0.0,21.0
2020-05-31,Тульская область,104,0.0,24.0
2020-05-31,Курская область,78,3.0,49.0
2020-05-31,Амурская область,20,0.0,2.0
2020-05-31,Ивановская область,77,0.0,0.0
2020-05-31,Пензенская область,87,0.0,66.0
2020-05-31,Удмуртская Республика,23,0.0,1.0
2020-05-31,Псковская область,59,0.0,8.0
2020-05-31,Тюменская область,30,0.0,22.0
2020-05-31,Белгородская область,87,1.0,34.0
2020-05-31,Республика Хакасия,24,0.0,5.0
2020-05-31,Новгородская область,51,0.0,0.0
2020-05-31,Краснодарский край,80,1.0,75.0
2020-05-31,Новосибирская область,104,0.0,30.0
2020-05-31,Кемеровская область,25,0.0,12.0
2020-05-31,Ярославская область,77,0.0,5.0
2020-05-31,Оренбургская область,54,0.0,0.0
2020-05-31,Калининградская область,48,0.0,1.0
2020-05-31,Ямало-Ненецкий АО,65,0.0,22.0
2020-05-31,Тверская область,44,0.0,4.0
2020-05-31,Томская область,21,0.0,16.0
2020-05-31,Ханты-Мансийский АО,136,0.0,30.0
2020-05-31,Ленинградская область,54,0.0,48.0
2020-05-31,Вологодская область,47,0.0,16.0
2020-05-31,Челябинская область,136,0.0,78.0
2020-05-31,Республика Саха (Якутия),111,0.0,33.0
2020-05-31,Ставропольский край,81,0.0,25.0
2020-05-31,Кировская область,54,2.0,28.0
2020-05-31,Республика Крым,6,0.0,0.0
2020-05-31,Приморский край,52,0.0,28.0
2020-05-31,Самарская область,85,0.0,77.0
2020-05-31,Алтайский край,69,0.0,20.0
2020-05-31,Омская область,69,0.0,9.0
2020-05-31,Волгоградская область,158,1.0,42.0
2020-05-31,Ульяновская область,97,0.0,13.0
2020-05-31,Саратовская область,142,0.0,35.0
2020-05-31,Иркутская область,90,0.0,15.0
2020-05-31,Забайкальский край,45,1.0,25.0
2020-05-31,Республика Бурятия,29,0.0,40.0
2020-05-31,Мурманская область,41,0.0,38.0
2020-05-31,Республика Коми,29,1.0,19.0
2020-05-31,Пермский край,57,0.0,11.0
2020-05-31,Хабаровский край,63,0.0,44.0
2020-05-31,Ростовская область,178,0.0,45.0
2020-05-31,Воронежская область,82,0.0,6.0
2020-05-31,Красноярский край,128,0.0,7.0
2020-05-31,Архангельская область,137,0.0,0.0
2020-05-31,Республика Карелия,23,0.0,3.0
2020-05-31,Свердловская область,265,1.0,31.0
2020-05-31,Нижегородская область,301,5.0,56.0
2020-05-31,Московская область,757,25.0,371.0
2020-05-31,Санкт-Петербург,369,13.0,307.0
2020-05-31,Москва,2595,69.0,1855.0
2020-06-01,Ненецкий АО,1,0.0,0.0
2020-06-01,Чукотский АО,0,0.0,1.0
2020-06-01,Еврейская АО,5,0.0,0.0
2020-06-01,Магаданская область,3,0.0,1.0
2020-06-01,Республика Марий Эл,41,0.0,9.0
2020-06-01,Севастополь,4,0.0,3.0
2020-06-01,Камчатский край,32,0.0,8.0
2020-06-01,Республика Северная Осетия,48,4.0,16.0
2020-06-01,Республика Татарстан,50,0.0,74.0
2020-06-01,Чеченская Республика,20,0.0,8.0
2020-06-01,Республика Калмыкия,20,0.0,26.0
2020-06-01,Республика Ингушетия,44,0.0,14.0
2020-06-01,Республика Адыгея,20,0.0,23.0
2020-06-01,Карачаево-Черкесская Республика,70,0.0,19.0
2020-06-01,Республика Мордовия,36,0.0,28.0
2020-06-01,Кабардино-Балкарская Республика,76,3.0,52.0
2020-06-01,Курганская область,14,0.0,3.0
2020-06-01,Республика Дагестан,141,25.0,15.0
2020-06-01,Республика Тыва,60,0.0,2.0
2020-06-01,Чувашская Республика,88,0.0,30.0
2020-06-01,Рязанская область,73,0.0,17.0
2020-06-01,Липецкая область,71,0.0,6.0
2020-06-01,Тамбовская область,64,0.0,43.0
2020-06-01,Республика Алтай,10,0.0,3.0
2020-06-01,Сахалинская область,3,0.0,0.0
2020-06-01,Республика Башкортостан,77,0.0,16.0
2020-06-01,Владимирская область,59,0.0,24.0
2020-06-01,Смоленская область,92,3.0,1.0
2020-06-01,Костромская область,14,1.0,4.0
2020-06-01,Брянская область,102,0.0,104.0
2020-06-01,Орловская область,41,0.0,4.0
2020-06-01,Калужская область,86,0.0,12.0
2020-06-01,Астраханская область,131,1.0,17.0
2020-06-01,Тульская область,113,0.0,12.0
2020-06-01,Курская область,63,0.0,12.0
2020-06-01,Амурская область,22,0.0,4.0
2020-06-01,Ивановская область,80,0.0,3.0
2020-06-01,Пензенская область,85,0.0,28.0
2020-06-01,Удмуртская Республика,30,0.0,1.0
2020-06-01,Псковская область,63,0.0,0.0
2020-06-01,Тюменская область,23,0.0,6.0
2020-06-01,Белгородская область,82,0.0,5.0
2020-06-01,Республика Хакасия,21,0.0,1.0
2020-06-01,Новгородская область,72,0.0,0.0
2020-06-01,Краснодарский край,84,1.0,37.0
2020-06-01,Новосибирская область,105,1.0,10.0
2020-06-01,Кемеровская область,25,0.0,0.0
2020-06-01,Ярославская область,78,0.0,0.0
2020-06-01,Оренбургская область,54,0.0,0.0
2020-06-01,Калининградская область,45,0.0,0.0
2020-06-01,Ямало-Ненецкий АО,40,1.0,9.0
2020-06-01,Тверская область,46,0.0,4.0
2020-06-01,Томская область,28,0.0,3.0
2020-06-01,Ханты-Мансийский АО,151,0.0,27.0
2020-06-01,Ленинградская область,53,0.0,29.0
2020-06-01,Вологодская область,23,0.0,9.0
2020-06-01,Челябинская область,134,2.0,65.0
2020-06-01,Республика Саха (Якутия),112,0.0,46.0
2020-06-01,Ставропольский край,83,1.0,35.0
2020-06-01,Кировская область,68,0.0,3.0
2020-06-01,Республика Крым,10,0.0,0.0
2020-06-01,Приморский край,54,0.0,3.0
2020-06-01,Самарская область,36,0.0,35.0
2020-06-01,Алтайский край,67,0.0,18.0
2020-06-01,Омская область,24,0.0,10.0
2020-06-01,Волгоградская область,189,1.0,8.0
2020-06-01,Ульяновская область,101,0.0,0.0
2020-06-01,Саратовская область,96,0.0,5.0
2020-06-01,Иркутская область,229,0.0,16.0
2020-06-01,Забайкальский край,39,0.0,10.0
2020-06-01,Республика Бурятия,46,0.0,22.0
2020-06-01,Мурманская область,42,0.0,9.0
2020-06-01,Республика Коми,30,0.0,0.0
2020-06-01,Пермский край,69,0.0,10.0
2020-06-01,Хабаровский край,61,1.0,15.0
2020-06-01,Ростовская область,184,0.0,25.0
2020-06-01,Воронежская область,111,0.0,14.0
2020-06-01,Красноярский край,131,0.0,166.0
2020-06-01,Архангельская область,135,0.0,19.0
2020-06-01,Республика Карелия,15,0.0,0.0
2020-06-01,Свердловская область,283,2.0,164.0
2020-06-01,Нижегородская область,315,6.0,54.0
2020-06-01,Московская область,728,24.0,331.0
2020-06-01,Санкт-Петербург,364,9.0,68.0
2020-06-01,Москва,2297,76.0,2060.0
2020-06-02,Ненецкий АО,1,0.0,3.0
2020-06-02,Чукотский АО,1,0.0,1.0
2020-06-02,Еврейская АО,0,0.0,13.0
2020-06-02,Магаданская область,2,0.0,12.0
2020-06-02,Республика Марий Эл,39,0.0,66.0
2020-06-02,Севастополь,3,0.0,2.0
2020-06-02,Камчатский край,35,0.0,2.0
2020-06-02,Республика Северная Осетия,50,6.0,102.0
2020-06-02,Республика Татарстан,53,0.0,124.0
2020-06-02,Чеченская Республика,17,0.0,11.0
2020-06-02,Республика Калмыкия,11,0.0,8.0
2020-06-02,Республика Ингушетия,37,2.0,47.0
2020-06-02,Республика Адыгея,16,0.0,19.0
2020-06-02,Карачаево-Черкесская Республика,67,0.0,13.0
2020-06-02,Республика Мордовия,39,1.0,71.0
2020-06-02,Кабардино-Балкарская Республика,75,1.0,77.0
2020-06-02,Курганская область,7,0.0,16.0
2020-06-02,Республика Дагестан,132,11.0,15.0
2020-06-02,Республика Тыва,46,0.0,81.0
2020-06-02,Чувашская Республика,88,0.0,47.0
2020-06-02,Рязанская область,72,2.0,102.0
2020-06-02,Липецкая область,67,0.0,18.0
2020-06-02,Тамбовская область,63,1.0,45.0
2020-06-02,Республика Алтай,1,0.0,6.0
2020-06-02,Сахалинская область,15,0.0,1.0
2020-06-02,Республика Башкортостан,72,0.0,6.0
2020-06-02,Владимирская область,62,3.0,83.0
2020-06-02,Смоленская область,110,2.0,48.0
2020-06-02,Костромская область,32,0.0,21.0
2020-06-02,Брянская область,98,0.0,101.0
2020-06-02,Орловская область,31,1.0,75.0
2020-06-02,Калужская область,83,1.0,108.0
2020-06-02,Астраханская область,54,3.0,77.0
2020-06-02,Тульская область,106,3.0,106.0
2020-06-02,Курская область,60,0.0,52.0
2020-06-02,Амурская область,18,0.0,21.0
2020-06-02,Ивановская область,83,0.0,78.0
2020-06-02,Пензенская область,85,1.0,111.0
2020-06-02,Удмуртская Республика,35,0.0,13.0
2020-06-02,Псковская область,23,0.0,19.0
2020-06-02,Тюменская область,41,0.0,51.0
2020-06-02,Белгородская область,79,1.0,84.0
2020-06-02,Республика Хакасия,35,0.0,21.0
2020-06-02,Новгородская область,77,0.0,3.0
2020-06-02,Краснодарский край,79,3.0,94.0
2020-06-02,Новосибирская область,106,1.0,85.0
2020-06-02,Кемеровская область,44,0.0,19.0
2020-06-02,Ярославская область,74,0.0,70.0
2020-06-02,Оренбургская область,53,1.0,0.0
2020-06-02,Калининградская область,54,0.0,40.0
2020-06-02,Ямало-Ненецкий АО,51,0.0,179.0
2020-06-02,Тверская область,45,6.0,60.0
2020-06-02,Томская область,23,0.0,14.0
2020-06-02,Ханты-Мансийский АО,149,0.0,61.0
2020-06-02,Ленинградская область,53,4.0,84.0
2020-06-02,Вологодская область,27,0.0,23.0
2020-06-02,Челябинская область,113,1.0,13.0
2020-06-02,Республика Саха (Якутия),74,0.0,40.0
2020-06-02,Ставропольский край,85,0.0,72.0
2020-06-02,Кировская область,77,0.0,0.0
2020-06-02,Республика Крым,2,0.0,18.0
2020-06-02,Приморский край,54,0.0,82.0
2020-06-02,Самарская область,76,2.0,12.0
2020-06-02,Алтайский край,70,0.0,28.0
2020-06-02,Омская область,26,0.0,27.0
2020-06-02,Волгоградская область,119,0.0,66.0
2020-06-02,Ульяновская область,105,2.0,30.0
2020-06-02,Саратовская область,95,0.0,48.0
2020-06-02,Иркутская область,210,2.0,58.0
2020-06-02,Забайкальский край,29,1.0,28.0
2020-06-02,Республика Бурятия,50,0.0,56.0
2020-06-02,Мурманская область,32,0.0,111.0
2020-06-02,Республика Коми,41,0.0,44.0
2020-06-02,Пермский край,57,2.0,84.0
2020-06-02,Хабаровский край,67,0.0,66.0
2020-06-02,Ростовская область,253,2.0,92.0
2020-06-02,Воронежская область,95,1.0,66.0
2020-06-02,Красноярский край,150,1.0,199.0
2020-06-02,Архангельская область,56,2.0,53.0
2020-06-02,Республика Карелия,8,0.0,23.0
2020-06-02,Свердловская область,292,2.0,173.0
2020-06-02,Нижегородская область,354,7.0,233.0
2020-06-02,Московская область,732,22.0,387.0
2020-06-02,Санкт-Петербург,376,10.0,260.0
2020-06-02,Москва,2286,71.0,6030.0
2020-06-03,Ненецкий АО,0,0.0,0.0
2020-06-03,Чукотский АО,6,0.0,3.0
2020-06-03,Еврейская АО,3,1.0,18.0
2020-06-03,Магаданская область,12,0.0,2.0
2020-06-03,Республика Марий Эл,40,0.0,68.0
2020-06-03,Севастополь,2,0.0,3.0
2020-06-03,Камчатский край,33,0.0,17.0
2020-06-03,Республика Северная Осетия,49,1.0,161.0
2020-06-03,Республика Татарстан,54,0.0,177.0
2020-06-03,Чеченская Республика,14,1.0,47.0
2020-06-03,Республика Калмыкия,23,1.0,38.0
2020-06-03,Республика Ингушетия,33,6.0,60.0
2020-06-03,Республика Адыгея,14,0.0,52.0
2020-06-03,Карачаево-Черкесская Республика,72,0.0,8.0
2020-06-03,Республика Мордовия,42,1.0,56.0
2020-06-03,Кабардино-Балкарская Республика,74,2.0,90.0
2020-06-03,Курганская область,3,0.0,10.0
2020-06-03,Республика Дагестан,113,16.0,20.0
2020-06-03,Республика Тыва,60,0.0,53.0
2020-06-03,Чувашская Республика,87,0.0,50.0
2020-06-03,Рязанская область,75,0.0,94.0
2020-06-03,Липецкая область,65,1.0,47.0
2020-06-03,Тамбовская область,65,0.0,51.0
2020-06-03,Республика Алтай,5,0.0,4.0
2020-06-03,Сахалинская область,10,0.0,8.0
2020-06-03,Республика Башкортостан,92,0.0,54.0
2020-06-03,Владимирская область,56,3.0,102.0
2020-06-03,Смоленская область,127,0.0,59.0
2020-06-03,Костромская область,21,0.0,5.0
2020-06-03,Брянская область,97,0.0,100.0
2020-06-03,Орловская область,71,1.0,43.0
2020-06-03,Калужская область,87,2.0,118.0
2020-06-03,Астраханская область,67,0.0,38.0
2020-06-03,Тульская область,109,3.0,116.0
2020-06-03,Курская область,76,0.0,61.0
2020-06-03,Амурская область,20,0.0,10.0
2020-06-03,Ивановская область,65,0.0,64.0
2020-06-03,Пензенская область,83,2.0,82.0
2020-06-03,Удмуртская Республика,53,0.0,13.0
2020-06-03,Псковская область,44,0.0,9.0
2020-06-03,Тюменская область,47,0.0,53.0
2020-06-03,Белгородская область,77,2.0,83.0
2020-06-03,Республика Хакасия,32,0.0,24.0
2020-06-03,Новгородская область,63,0.0,25.0
2020-06-03,Краснодарский край,81,2.0,75.0
2020-06-03,Новосибирская область,102,0.0,21.0
2020-06-03,Кемеровская область,27,0.0,2.0
2020-06-03,Ярославская область,72,0.0,70.0
2020-06-03,Оренбургская область,53,1.0,45.0
2020-06-03,Калининградская область,35,0.0,28.0
2020-06-03,Ямало-Ненецкий АО,13,1.0,44.0
2020-06-03,Тверская область,36,5.0,82.0
2020-06-03,Томская область,26,0.0,19.0
2020-06-03,Ханты-Мансийский АО,111,0.0,66.0
2020-06-03,Ленинградская область,54,0.0,77.0
2020-06-03,Вологодская область,19,4.0,59.0
2020-06-03,Челябинская область,108,1.0,58.0
2020-06-03,Республика Саха (Якутия),98,1.0,72.0
2020-06-03,Ставропольский край,80,3.0,91.0
2020-06-03,Кировская область,76,0.0,32.0
2020-06-03,Республика Крым,5,1.0,12.0
2020-06-03,Приморский край,52,0.0,63.0
2020-06-03,Самарская область,46,1.0,66.0
2020-06-03,Алтайский край,81,0.0,33.0
2020-06-03,Омская область,45,0.0,51.0
2020-06-03,Волгоградская область,98,0.0,68.0
2020-06-03,Ульяновская область,98,2.0,89.0
2020-06-03,Саратовская область,94,0.0,82.0
2020-06-03,Иркутская область,120,1.0,53.0
2020-06-03,Забайкальский край,53,1.0,57.0
2020-06-03,Республика Бурятия,24,0.0,43.0
2020-06-03,Мурманская область,46,0.0,183.0
2020-06-03,Республика Коми,33,1.0,53.0
2020-06-03,Пермский край,72,0.0,74.0
2020-06-03,Хабаровский край,64,1.0,86.0
2020-06-03,Ростовская область,178,0.0,116.0
2020-06-03,Воронежская область,127,0.0,68.0
2020-06-03,Красноярский край,124,3.0,41.0
2020-06-03,Архангельская область,239,0.0,39.0
2020-06-03,Республика Карелия,43,1.0,6.0
2020-06-03,Свердловская область,357,2.0,170.0
2020-06-03,Нижегородская область,347,5.0,272.0
2020-06-03,Московская область,736,20.0,502.0
2020-06-03,Санкт-Петербург,380,17.0,323.0
2020-06-03,Москва,1842,61.0,3385.0
2020-06-04,Ненецкий АО,1,0.0,0.0
2020-06-04,Чукотский АО,4,0.0,1.0
2020-06-04,Еврейская АО,6,0.0,11.0
2020-06-04,Магаданская область,11,0.0,2.0
2020-06-04,Республика Марий Эл,39,0.0,69.0
2020-06-04,Севастополь,1,0.0,2.0
2020-06-04,Камчатский край,35,0.0,3.0
2020-06-04,Республика Северная Осетия,47,0.0,305.0
2020-06-04,Республика Татарстан,51,0.0,139.0
2020-06-04,Чеченская Республика,13,0.0,79.0
2020-06-04,Республика Калмыкия,19,0.0,21.0
2020-06-04,Республика Ингушетия,31,2.0,227.0
2020-06-04,Республика Адыгея,33,0.0,22.0
2020-06-04,Карачаево-Черкесская Республика,78,2.0,21.0
2020-06-04,Республика Мордовия,39,0.0,62.0
2020-06-04,Кабардино-Балкарская Республика,74,2.0,95.0
2020-06-04,Курганская область,4,0.0,4.0
2020-06-04,Республика Дагестан,122,0.0,20.0
2020-06-04,Республика Тыва,76,0.0,0.0
2020-06-04,Чувашская Республика,83,1.0,62.0
2020-06-04,Рязанская область,73,1.0,60.0
2020-06-04,Липецкая область,62,1.0,46.0
2020-06-04,Тамбовская область,67,0.0,133.0
2020-06-04,Республика Алтай,16,0.0,4.0
2020-06-04,Сахалинская область,4,0.0,0.0
2020-06-04,Республика Башкортостан,107,0.0,57.0
2020-06-04,Владимирская область,55,0.0,47.0
2020-06-04,Смоленская область,142,0.0,60.0
2020-06-04,Костромская область,17,0.0,10.0
2020-06-04,Брянская область,96,0.0,101.0
2020-06-04,Орловская область,85,1.0,89.0
2020-06-04,Калужская область,91,0.0,80.0
2020-06-04,Астраханская область,93,0.0,68.0
2020-06-04,Тульская область,110,2.0,127.0
2020-06-04,Курская область,73,2.0,83.0
2020-06-04,Амурская область,22,0.0,18.0
2020-06-04,Ивановская область,117,2.0,35.0
2020-06-04,Пензенская область,84,2.0,84.0
2020-06-04,Удмуртская Республика,52,0.0,17.0
2020-06-04,Псковская область,112,0.0,35.0
2020-06-04,Тюменская область,49,1.0,40.0
2020-06-04,Белгородская область,76,0.0,69.0
2020-06-04,Республика Хакасия,25,0.0,46.0
2020-06-04,Новгородская область,53,0.0,10.0
2020-06-04,Краснодарский край,80,2.0,89.0
2020-06-04,Новосибирская область,104,2.0,27.0
2020-06-04,Кемеровская область,22,0.0,0.0
2020-06-04,Ярославская область,74,1.0,55.0
2020-06-04,Оренбургская область,56,0.0,35.0
2020-06-04,Калининградская область,23,0.0,20.0
2020-06-04,Ямало-Ненецкий АО,55,0.0,100.0
2020-06-04,Тверская область,73,4.0,65.0
2020-06-04,Томская область,32,0.0,22.0
2020-06-04,Ханты-Мансийский АО,140,0.0,43.0
2020-06-04,Ленинградская область,52,0.0,78.0
2020-06-04,Вологодская область,20,0.0,27.0
2020-06-04,Челябинская область,113,1.0,85.0
2020-06-04,Республика Саха (Якутия),94,2.0,56.0
2020-06-04,Ставропольский край,86,3.0,53.0
2020-06-04,Кировская область,63,0.0,63.0
2020-06-04,Республика Крым,7,1.0,26.0
2020-06-04,Приморский край,56,2.0,67.0
2020-06-04,Самарская область,63,0.0,74.0
2020-06-04,Алтайский край,69,0.0,33.0
2020-06-04,Омская область,58,0.0,129.0
2020-06-04,Волгоградская область,109,1.0,70.0
2020-06-04,Ульяновская область,100,0.0,29.0
2020-06-04,Саратовская область,94,1.0,73.0
2020-06-04,Иркутская область,138,1.0,48.0
2020-06-04,Забайкальский край,39,2.0,75.0
2020-06-04,Республика Бурятия,46,0.0,58.0
2020-06-04,Мурманская область,33,0.0,26.0
2020-06-04,Республика Коми,29,0.0,15.0
2020-06-04,Пермский край,51,4.0,45.0
2020-06-04,Хабаровский край,60,1.0,42.0
2020-06-04,Ростовская область,184,3.0,99.0
2020-06-04,Воронежская область,105,0.0,28.0
2020-06-04,Красноярский край,141,3.0,63.0
2020-06-04,Архангельская область,133,1.0,39.0
2020-06-04,Республика Карелия,24,0.0,8.0
2020-06-04,Свердловская область,298,2.0,147.0
2020-06-04,Нижегородская область,319,6.0,199.0
2020-06-04,Московская область,767,19.0,566.0
2020-06-04,Санкт-Петербург,375,24.0,364.0
2020-06-04,Москва,1998,64.0,3061.0
2020-06-05,Ненецкий АО,5,0.0,0.0
2020-06-05,Чукотский АО,6,0.0,1.0
2020-06-05,Еврейская АО,6,0.0,7.0
2020-06-05,Магаданская область,15,0.0,3.0
2020-06-05,Республика Марий Эл,42,1.0,51.0
2020-06-05,Севастополь,2,0.0,4.0
2020-06-05,Камчатский край,49,2.0,9.0
2020-06-05,Республика Северная Осетия,46,0.0,166.0
2020-06-05,Республика Татарстан,50,0.0,105.0
2020-06-05,Чеченская Республика,15,0.0,9.0
2020-06-05,Республика Калмыкия,9,0.0,32.0
2020-06-05,Республика Ингушетия,40,1.0,123.0
2020-06-05,Республика Адыгея,25,0.0,32.0
2020-06-05,Карачаево-Черкесская Республика,76,0.0,30.0
2020-06-05,Республика Мордовия,47,1.0,48.0
2020-06-05,Кабардино-Балкарская Республика,73,2.0,45.0
2020-06-05,Курганская область,9,0.0,5.0
2020-06-05,Республика Дагестан,124,1.0,23.0
2020-06-05,Республика Тыва,94,0.0,5.0
2020-06-05,Чувашская Республика,80,0.0,45.0
2020-06-05,Рязанская область,71,0.0,101.0
2020-06-05,Липецкая область,64,0.0,57.0
2020-06-05,Тамбовская область,65,0.0,38.0
2020-06-05,Республика Алтай,2,0.0,3.0
2020-06-05,Сахалинская область,13,0.0,1.0
2020-06-05,Республика Башкортостан,119,0.0,37.0
2020-06-05,Владимирская область,58,3.0,124.0
2020-06-05,Смоленская область,150,0.0,38.0
2020-06-05,Костромская область,20,0.0,4.0
2020-06-05,Брянская область,96,0.0,97.0
2020-06-05,Орловская область,121,3.0,46.0
2020-06-05,Калужская область,87,0.0,142.0
2020-06-05,Астраханская область,75,1.0,46.0
2020-06-05,Тульская область,105,3.0,109.0
2020-06-05,Курская область,85,0.0,72.0
2020-06-05,Амурская область,27,0.0,12.0
2020-06-05,Ивановская область,125,0.0,34.0
2020-06-05,Пензенская область,90,2.0,128.0
2020-06-05,Удмуртская Республика,43,0.0,5.0
2020-06-05,Псковская область,65,1.0,17.0
2020-06-05,Тюменская область,36,1.0,41.0
2020-06-05,Белгородская область,71,0.0,85.0
2020-06-05,Республика Хакасия,25,0.0,25.0
2020-06-05,Новгородская область,42,1.0,3.0
2020-06-05,Краснодарский край,83,1.0,103.0
2020-06-05,Новосибирская область,108,2.0,44.0
2020-06-05,Кемеровская область,28,0.0,9.0
2020-06-05,Ярославская область,71,0.0,56.0
2020-06-05,Оренбургская область,63,0.0,311.0
2020-06-05,Калининградская область,35,0.0,22.0
2020-06-05,Ямало-Ненецкий АО,45,0.0,33.0
2020-06-05,Тверская область,71,2.0,44.0
2020-06-05,Томская область,35,0.0,5.0
2020-06-05,Ханты-Мансийский АО,117,0.0,65.0
2020-06-05,Ленинградская область,52,2.0,182.0
2020-06-05,Вологодская область,17,0.0,23.0
2020-06-05,Челябинская область,108,2.0,61.0
2020-06-05,Республика Саха (Якутия),72,3.0,106.0
2020-06-05,Ставропольский край,84,3.0,91.0
2020-06-05,Кировская область,75,1.0,39.0
2020-06-05,Республика Крым,6,0.0,13.0
2020-06-05,Приморский край,51,1.0,66.0
2020-06-05,Самарская область,89,0.0,70.0
2020-06-05,Алтайский край,57,1.0,67.0
2020-06-05,Омская область,55,0.0,39.0
2020-06-05,Волгоградская область,128,0.0,86.0
2020-06-05,Ульяновская область,95,0.0,36.0
2020-06-05,Саратовская область,96,0.0,43.0
2020-06-05,Иркутская область,95,1.0,50.0
2020-06-05,Забайкальский край,64,2.0,42.0
2020-06-05,Республика Бурятия,48,0.0,24.0
2020-06-05,Мурманская область,47,0.0,26.0
2020-06-05,Республика Коми,25,0.0,39.0
2020-06-05,Пермский край,49,1.0,55.0
2020-06-05,Хабаровский край,65,1.0,81.0
2020-06-05,Ростовская область,196,0.0,108.0
2020-06-05,Воронежская область,126,0.0,29.0
2020-06-05,Красноярский край,173,3.0,64.0
2020-06-05,Архангельская область,125,1.0,42.0
2020-06-05,Республика Карелия,28,0.0,5.0
2020-06-05,Свердловская область,251,2.0,170.0
2020-06-05,Нижегородская область,330,3.0,161.0
2020-06-05,Московская область,762,5.0,515.0
2020-06-05,Санкт-Петербург,378,27.0,381.0
2020-06-05,Москва,1855,57.0,2643.0
2020-06-06,Ненецкий АО,0,0.0,1.0
2020-06-06,Чукотский АО,5,0.0,2.0
2020-06-06,Еврейская АО,7,0.0,2.0
2020-06-06,Магаданская область,27,0.0,1.0
2020-06-06,Республика Марий Эл,44,1.0,66.0
2020-06-06,Севастополь,1,0.0,0.0
2020-06-06,Камчатский край,52,0.0,3.0
2020-06-06,Республика Северная Осетия,44,0.0,331.0
2020-06-06,Республика Татарстан,52,0.0,215.0
2020-06-06,Чеченская Республика,20,0.0,6.0
2020-06-06,Республика Калмыкия,13,0.0,5.0
2020-06-06,Республика Ингушетия,39,0.0,116.0
2020-06-06,Республика Адыгея,33,1.0,21.0
2020-06-06,Карачаево-Черкесская Республика,75,0.0,6.0
2020-06-06,Республика Мордовия,40,3.0,47.0
2020-06-06,Кабардино-Балкарская Республика,73,2.0,47.0
2020-06-06,Курганская область,12,0.0,5.0
2020-06-06,Республика Дагестан,156,10.0,17.0
2020-06-06,Республика Тыва,98,0.0,18.0
2020-06-06,Чувашская Республика,84,1.0,49.0
2020-06-06,Рязанская область,68,0.0,103.0
2020-06-06,Липецкая область,64,0.0,46.0
2020-06-06,Тамбовская область,64,0.0,31.0
2020-06-06,Республика Алтай,7,0.0,4.0
2020-06-06,Сахалинская область,10,0.0,0.0
2020-06-06,Республика Башкортостан,105,0.0,36.0
